"TripType","VisitNumber","Weekday","Upc","ScanCount","DepartmentDescription","FinelineNumber"
38,8564,"Saturday",4889,1,"PRODUCE",7907
38,8564,"Saturday",2840042062,1,"IMPULSE MERCHANDISE",808
38,8564,"Saturday",1254600191,1,"IMPULSE MERCHANDISE",135
38,8564,"Saturday",78533177820,1,"PRE PACKED DELI",7503
38,8564,"Saturday",1890003887,3,"PRE PACKED DELI",7201
38,8564,"Saturday",60538866392,1,"BAKERY",3025
38,8564,"Saturday",7047000300,1,"DAIRY",1351
38,8564,"Saturday",4240091678,1,"GROCERY DRY GOODS",3630
38,8564,"Saturday",3663203646,1,"DAIRY",1443
38,8564,"Saturday",7874235187,1,"DAIRY",1508
38,8564,"Saturday",7047000317,1,"DAIRY",1351
38,8564,"Saturday",2733100708,3,"DAIRY",9085
38,8564,"Saturday",7874237148,1,"GROCERY DRY GOODS",3818
38,8564,"Saturday",2500000018,1,"DAIRY",1346
38,8564,"Saturday",7871552063,1,"LADIESWEAR",302
8,8565,"Saturday",5200033876,1,"DSD GROCERY",4606
8,8565,"Saturday",5200032585,1,"DSD GROCERY",4606
37,8566,"Saturday",22093300000,1,"MEAT - FRESH & FROZEN",1301
37,8566,"Saturday",4450031376,1,"PRE PACKED DELI",7251
37,8566,"Saturday",7800020616,1,"DSD GROCERY",2403
37,8566,"Saturday",1980070495,1,"HOUSEHOLD CHEMICALS/SUPP",4510
37,8566,"Saturday",7349700469,1,"DSD GROCERY",3667
32,8567,"Saturday",9186909446,1,"CELEBRATION",787
32,8567,"Saturday",7874200463,1,"BAKERY",2001
32,8567,"Saturday",4011,1,"PRODUCE",5501
32,8567,"Saturday",64541695506,1,"CELEBRATION",9509
32,8567,"Saturday",4747596627,1,"TOYS",2284
6,8569,"Saturday",2610000670,-1,"CANDY, TOBACCO, COOKIES",8012
6,8569,"Saturday",2610000670,1,"CANDY, TOBACCO, COOKIES",8012
6,8569,"Saturday",2610000668,1,"CANDY, TOBACCO, COOKIES",8012
999,8574,"Saturday",60538812238,-1,"FINANCIAL SERVICES",279
999,8575,"Saturday",68113178252,1,"FINANCIAL SERVICES",280
999,8575,"Saturday",68113178251,1,"FINANCIAL SERVICES",281
9,8576,"Saturday",4155453298,1,"BEAUTY",2230
9,8576,"Saturday",85220500267,1,"BEAUTY",5040
9,8576,"Saturday",88577948600,1,"LADIESWEAR",9878
37,8577,"Saturday",7874298393,1,"BAKERY",5024
37,8577,"Saturday",4011,2,"PRODUCE",5501
37,8577,"Saturday",4430,1,"PRODUCE",6201
37,8577,"Saturday",4850030922,1,"DAIRY",1404
37,8577,"Saturday",60538871462,1,"DAIRY",9115
37,8577,"Saturday",81829001273,1,"DAIRY",1450
37,8577,"Saturday",7316102284,1,"BATH AND SHOWER",4905
999,8580,"Saturday",78035378403,1,"PRODUCE",3601
999,8580,"Saturday",2529360039,1,"DAIRY",1511
999,8583,"Saturday",1230000093,1,"CANDY, TOBACCO, COOKIES",8012
999,8583,"Saturday",1230000093,-1,"CANDY, TOBACCO, COOKIES",8012
9,8584,"Saturday",7871544756,1,"MENS WEAR",4900
30,8587,"Saturday",88652480957,1,"SHOES",3024
9,8589,"Saturday",7650111133,1,"SPORTING GOODS",5803
9,8591,"Saturday",2998689387,1,"FURNITURE",5422
6,8592,"Saturday",1820011030,1,"LIQUOR,WINE,BEER",105
6,8592,"Saturday",3800084522,2,"DSD GROCERY",3353
24,8594,"Saturday",4266616019,1,"FURNITURE",4923
24,8594,"Saturday",4748544424,1,"HOME DECOR",5556
24,8594,"Saturday",4402155494,1,"HOME DECOR",213
24,8594,"Saturday",64282820409,1,"HOME DECOR",213
24,8594,"Saturday",79268464515,1,"HOME DECOR",906
24,8594,"Saturday",64282820265,1,"HOME DECOR",200
24,8594,"Saturday",890306222305,1,"BEDDING",35
9,8599,"Saturday",4000000432,1,"IMPULSE MERCHANDISE",115
9,8599,"Saturday",7192414999,2,"AUTOMOTIVE",3000
8,8600,"Saturday",4400004559,1,"DSD GROCERY",2712
8,8600,"Saturday",7874203902,1,"DSD GROCERY",2602
43,8601,"Saturday",7724931000,1,"AUTOMOTIVE",4005
43,8601,"Saturday",7617132012,1,"AUTOMOTIVE",252
43,8601,"Saturday",38137004848,1,"PHARMACY OTC",3516
43,8601,"Saturday",7874201189,1,"HOUSEHOLD CHEMICALS/SUPP",1015
43,8601,"Saturday",7088156021,1,"HOUSEHOLD CHEMICALS/SUPP",9530
43,8601,"Saturday",4650074540,1,"HOUSEHOLD CHEMICALS/SUPP",8910
43,8601,"Saturday",64541698937,1,"CELEBRATION",1805
43,8601,"Saturday",7874203952,3,"HOUSEHOLD PAPER GOODS",110
43,8601,"Saturday",64541698562,1,"CELEBRATION",1805
43,8601,"Saturday",64541668196,1,"CELEBRATION",1805
43,8601,"Saturday",2420009096,1,"HOUSEHOLD CHEMICALS/SUPP",730
36,8603,"Saturday",76430228020,1,"PERSONAL CARE",6121
36,8603,"Saturday",3160011611,1,"SHOES",2618
36,8603,"Saturday",3700012784,1,"HOUSEHOLD CHEMICALS/SUPP",705
36,8603,"Saturday",4145710938,1,"PERSONAL CARE",5112
36,8603,"Saturday",76430227020,1,"PERSONAL CARE",6121
36,8603,"Saturday",64541699549,1,"CELEBRATION",1806
36,8603,"Saturday",76430228024,1,"PERSONAL CARE",6103
999,8606,"Saturday",81655901298,1,"PERSONAL CARE",5031
999,8606,"Saturday",81655901292,1,"PERSONAL CARE",5011
999,8606,"Saturday",2260002930,-1,"PHARMACY OTC",1100
999,8606,"Saturday",2260002930,3,"PHARMACY OTC",1100
25,8610,"Saturday",1016444088,1,"OPTICAL - FRAMES",5000
25,8610,"Saturday",78101332603,1,"PLUS AND MATERNITY",1230
25,8610,"Saturday",4145782767,1,"PERSONAL CARE",5116
25,8610,"Saturday",1822200507,1,"LAWN AND GARDEN",96
25,8610,"Saturday",4332400670,1,"PETS AND SUPPLIES",7611
25,8610,"Saturday",4319417836,1,"PERSONAL CARE",5116
25,8610,"Saturday",880632366821,1,"LADIESWEAR",411
25,8610,"Saturday",880632366831,1,"LADIESWEAR",411
24,8614,"Saturday",84560400479,1,"COOK AND DINE",2072
24,8614,"Saturday",2471930324,1,"HORTICULTURE AND ACCESS",8041
24,8614,"Saturday",68805730917,1,"HOME MANAGEMENT",1114
24,8614,"Saturday",86179000034,4,"HORTICULTURE AND ACCESS",636
8,8615,"Saturday",7172572751,1,"PRODUCE",220
42,8616,"Saturday",4716201910,1,"HOME DECOR",842
42,8616,"Saturday",76214825537,1,"HARDWARE",4521
42,8616,"Saturday",76214825536,1,"HARDWARE",4521
42,8616,"Saturday",7033060301,1,"IMPULSE MERCHANDISE",202
42,8616,"Saturday",2200000488,1,"IMPULSE MERCHANDISE",135
42,8616,"Saturday",7618316850,1,"DSD GROCERY",3054
42,8616,"Saturday",4000049480,1,"IMPULSE MERCHANDISE",100
42,8616,"Saturday",7600136750,1,"HOME DECOR",5547
42,8616,"Saturday",7600136750,1,"HOME DECOR",5547
999,8617,"Saturday",1019910505,-1,"OFFICE SUPPLIES",4824
38,8618,"Saturday",4282556312,1,"LADIES SOCKS",3721
38,8618,"Saturday",85735000346,1,"LAWN AND GARDEN",2602
38,8618,"Saturday",7420090984,1,"SHEER HOSIERY",2741
38,8618,"Saturday",9955500722,1,"GROCERY DRY GOODS",3309
38,8618,"Saturday",7420095701,2,"SHEER HOSIERY",2741
38,8618,"Saturday",9955501803,1,"GROCERY DRY GOODS",3309
40,8622,"Saturday",4155451349,1,"BEAUTY",2255
40,8622,"Saturday",5020070000,1,"DSD GROCERY",4624
40,8622,"Saturday",1299322130,1,"DSD GROCERY",3542
40,8622,"Saturday",3040079000,1,"HOUSEHOLD PAPER GOODS",3006
40,8622,"Saturday",4000049163,1,"IMPULSE MERCHANDISE",115
40,8622,"Saturday",4155425979,1,"BEAUTY",2255
40,8622,"Saturday",7289000016,1,"LIQUOR,WINE,BEER",1107
40,8622,"Saturday",7874207947,1,"DAIRY",7975
40,8622,"Saturday",4690000158,1,"GROCERY DRY GOODS",2837
40,8622,"Saturday",3040077387,1,"HOUSEHOLD PAPER GOODS",3006
40,8622,"Saturday",8768400109,1,"DSD GROCERY",4621
40,8622,"Saturday",2430004444,1,"COMM BREAD",3723
40,8622,"Saturday",7874202049,1,"DAIRY",1510
40,8622,"Saturday",1600047608,1,"GROCERY DRY GOODS",3559
40,8622,"Saturday",4600043151,1,"GROCERY DRY GOODS",3201
40,8622,"Saturday",2410044087,1,"DSD GROCERY",3719
40,8622,"Saturday",2840001395,1,"DSD GROCERY",3658
40,8622,"Saturday",7874201449,3,"HOUSEHOLD PAPER GOODS",5520
40,8622,"Saturday",7294570544,1,"COMM BREAD",3701
40,8622,"Saturday",4470007205,2,"PRE PACKED DELI",7657
40,8622,"Saturday",7874242794,1,"GROCERY DRY GOODS",4404
7,8623,"Saturday",3338365020,1,"PRODUCE",7501
7,8623,"Saturday",3338360051,1,"PRODUCE",4010
7,8623,"Saturday",4050,1,"PRODUCE",6501
7,8623,"Saturday",4087,1,"PRODUCE",7803
7,8623,"Saturday",78035378403,1,"PRODUCE",3601
8,8625,"Saturday",3400000240,1,"IMPULSE MERCHANDISE",100
38,8627,"Saturday",4470000679,1,"PRE PACKED DELI",7653
38,8627,"Saturday",22592200000,1,"MEAT - FRESH & FROZEN",1301
38,8627,"Saturday",1411391045,1,"PRODUCE",4589
38,8627,"Saturday",1411391045,-1,"PRODUCE",4589
38,8627,"Saturday",4087,1,"PRODUCE",7803
38,8627,"Saturday",4900000790,1,"DSD GROCERY",4611
38,8627,"Saturday",4171623221,1,"DAIRY",7953
38,8627,"Saturday",7456200202,1,"DAIRY",7962
38,8627,"Saturday",7240000668,1,"GROCERY DRY GOODS",2602
38,8627,"Saturday",2800051720,3,"GROCERY DRY GOODS",2707
38,8627,"Saturday",2800051780,2,"GROCERY DRY GOODS",2707
38,8627,"Saturday",7874205860,2,"GROCERY DRY GOODS",3306
38,8627,"Saturday",4161700718,1,"GROCERY DRY GOODS",2707
38,8627,"Saturday",2172460298,2,"DAIRY",9085
38,8627,"Saturday",5735539439,1,"FABRICS AND CRAFTS",8082
38,8627,"Saturday",74677524836,1,"TOYS",1401
38,8627,"Saturday",81038702043,1,"PRODUCE",4707
38,8627,"Saturday",2840042075,1,"IMPULSE MERCHANDISE",808
38,8627,"Saturday",7365081066,1,"FABRICS AND CRAFTS",8082
38,8627,"Saturday",87634600030,1,"PERSONAL CARE",8101
9,8631,"Saturday",72201100004,1,"BOOKS AND MAGAZINES",777
9,8631,"Saturday",7994605155,1,"OFFICE SUPPLIES",6548
9,8631,"Saturday",7533832231,1,"BOYS WEAR",603
19,8632,"Saturday",84727500099,4,"ELECTRONICS",4502
19,8632,"Saturday",84727500099,-2,"ELECTRONICS",4502
5,8634,"Saturday",2791702638,1,"PHARMACY OTC",603
5,8634,"Saturday",76163520260,1,"PRODUCE",3506
5,8634,"Saturday",4050,1,"PRODUCE",6501
5,8634,"Saturday",78035378403,1,"PRODUCE",3601
999,8635,"Saturday",7874235188,1,"DAIRY",1508
999,8635,"Saturday",7874235188,-1,"DAIRY",1508
24,8636,"Saturday",22846000000,1,"MEAT - FRESH & FROZEN",9386
24,8636,"Saturday",471986734876,4,"HOME DECOR",421
42,8639,"Saturday",1864314126,1,"HOME MANAGEMENT",8115
42,8639,"Saturday",7874208656,1,"HOUSEHOLD PAPER GOODS",6660
42,8639,"Saturday",4288740978,1,"IMPULSE MERCHANDISE",8205
42,8639,"Saturday",7978496904,1,"OFFICE SUPPLIES",4417
42,8639,"Saturday",76594046667,2,"OFFICE SUPPLIES",6802
42,8639,"Saturday",76594021358,1,"FABRICS AND CRAFTS",2655
42,8639,"Saturday",2075330006,1,"HOME MANAGEMENT",8118
42,8639,"Saturday",880632360871,1,"LADIESWEAR",9203
42,8639,"Saturday",1714586630,2,"IMPULSE MERCHANDISE",8904
32,8645,"Saturday",7007457431,4,"INFANT CONSUMABLE HARDLINES",721
32,8645,"Saturday",7007457431,1,"INFANT CONSUMABLE HARDLINES",721
9,8648,"Saturday",3160070180,1,"SHOES",2606
40,8651,"Saturday",7480605025,1,"DSD GROCERY",4623
40,8651,"Saturday",60538800144,1,"DAIRY",9105
40,8651,"Saturday",7874206417,1,"GROCERY DRY GOODS",2302
40,8651,"Saturday",910004494,1,"AUTOMOTIVE",1016
40,8651,"Saturday",7940051717,1,"PERSONAL CARE",5053
40,8651,"Saturday",7214001154,1,"BEAUTY",4010
40,8651,"Saturday",68113107862,1,"BAKERY",5017
40,8651,"Saturday",7874203524,1,"DSD GROCERY",9220
40,8651,"Saturday",4240021015,1,"GROCERY DRY GOODS",3630
40,8651,"Saturday",4240021016,1,"GROCERY DRY GOODS",3630
40,8651,"Saturday",3384400643,1,"GROCERY DRY GOODS",4293
40,8651,"Saturday",7874237044,1,"DSD GROCERY",4658
40,8651,"Saturday",7874200019,1,"GROCERY DRY GOODS",2401
40,8651,"Saturday",2924300024,1,"GROCERY DRY GOODS",2997
40,8651,"Saturday",2700038182,1,"GROCERY DRY GOODS",2301
40,8651,"Saturday",7874204017,1,"HOUSEHOLD PAPER GOODS",110
40,8651,"Saturday",3663205590,1,"DAIRY",1443
40,8651,"Saturday",3700086177,1,"HOUSEHOLD CHEMICALS/SUPP",110
40,8651,"Saturday",7413000181,1,"AUTOMOTIVE",103
40,8651,"Saturday",2924300024,2,"GROCERY DRY GOODS",2997
40,8651,"Saturday",2100000014,1,"DAIRY",7956
40,8651,"Saturday",2120057235,1,"HOUSEHOLD CHEMICALS/SUPP",9530
40,8651,"Saturday",8000049564,1,"GROCERY DRY GOODS",2901
40,8651,"Saturday",7874243167,1,"GROCERY DRY GOODS",4408
40,8651,"Saturday",7874207223,2,"GROCERY DRY GOODS",2705
40,8651,"Saturday",7790050308,1,"FROZEN FOODS",1201
40,8651,"Saturday",4470001165,1,"PRE PACKED DELI",7552
40,8651,"Saturday",7874212243,1,"GROCERY DRY GOODS",2763
40,8651,"Saturday",4800171139,1,"GROCERY DRY GOODS",3121
40,8651,"Saturday",2924300011,1,"GROCERY DRY GOODS",2997
40,8651,"Saturday",5400010183,1,"HOUSEHOLD PAPER GOODS",3004
40,8651,"Saturday",30234030274,1,"PHARMACY OTC",4502
40,8651,"Saturday",7874209197,1,"GROCERY DRY GOODS",2302
40,8651,"Saturday",2840001395,1,"DSD GROCERY",3658
40,8651,"Saturday",7874236939,2,"GROCERY DRY GOODS",2804
40,8651,"Saturday",4800171108,1,"GROCERY DRY GOODS",4292
40,8651,"Saturday",7874223037,1,"GROCERY DRY GOODS",3901
40,8651,"Saturday",2924300011,-1,"GROCERY DRY GOODS",2997
40,8651,"Saturday",66144000021,1,"GROCERY DRY GOODS",4451
9,8653,"Saturday",3700081111,2,"HOUSEHOLD CHEMICALS/SUPP",145
9,8653,"Saturday",7734112937,1,"AUTOMOTIVE",19
18,8654,"Saturday",80469181019,1,"GIRLS WEAR, 4-6X  AND 7-14",5731
18,8654,"Saturday",67341923138,1,"TOYS",3099
999,8661,"Saturday",6439220061,-3,"OFFICE SUPPLIES",571
999,8661,"Saturday",6439220061,3,"OFFICE SUPPLIES",571
22,8662,"Saturday",78693684424,1,"MEDIA AND GAMING",9630
22,8662,"Saturday",72097251006,1,"BOYS WEAR",5460
9,8663,"Saturday",4282334002,1,"CELEBRATION",6
9,8663,"Saturday",4282335526,1,"CELEBRATION",6
27,8664,"Saturday",2253204973,2,"HORTICULTURE AND ACCESS",7206
27,8664,"Saturday",2471930416,6,"HORTICULTURE AND ACCESS",8044
27,8664,"Saturday",2253212283,2,"HORTICULTURE AND ACCESS",7356
27,8664,"Saturday",2253205060,2,"HORTICULTURE AND ACCESS",7395
38,8665,"Saturday",3120020311,1,"DSD GROCERY",4639
38,8665,"Saturday",31015805455,1,"PERSONAL CARE",702
38,8665,"Saturday",1600027563,1,"GROCERY DRY GOODS",3555
38,8665,"Saturday",1600027528,1,"GROCERY DRY GOODS",3559
38,8665,"Saturday",3600037390,2,"HOUSEHOLD PAPER GOODS",2050
38,8665,"Saturday",7225003706,2,"COMM BREAD",3702
38,8665,"Saturday",4132113051,1,"GROCERY DRY GOODS",2453
38,8665,"Saturday",7208000210,1,"DSD GROCERY",4552
38,8665,"Saturday",1630016566,1,"DAIRY",1404
38,8665,"Saturday",68113109028,1,"PRODUCE",7023
38,8665,"Saturday",88828940302,1,"PRODUCE",1215
32,8667,"Saturday",7569102141,1,"FABRICS AND CRAFTS",6704
32,8667,"Saturday",71752413100,1,"PRODUCE",8105
32,8667,"Saturday",78035378403,1,"PRODUCE",3601
32,8667,"Saturday",3700089709,1,"INFANT CONSUMABLE HARDLINES",225
32,8667,"Saturday",20577400000,1,"SERVICE DELI",8015
32,8667,"Saturday",3700089030,1,"PHARMACY OTC",254
32,8667,"Saturday",71752413100,-1,"PRODUCE",8105
32,8667,"Saturday",68113109035,1,"INFANT CONSUMABLE HARDLINES",1008
42,8669,"Saturday",4000000603,1,"IMPULSE MERCHANDISE",115
42,8669,"Saturday",695334420528,1,"ACCESSORIES",2104
42,8669,"Saturday",82721400431,1,"HARDWARE",8600
42,8669,"Saturday",695334420529,1,"ACCESSORIES",2104
42,8669,"Saturday",88563180596,1,"ELECTRONICS",1264
42,8669,"Saturday",4650073339,2,"HOUSEHOLD CHEMICALS/SUPP",8910
42,8669,"Saturday",1727622687,1,"PHARMACY OTC",3516
42,8669,"Saturday",20553800000,1,"SERVICE DELI",8015
42,8669,"Saturday",3400000522,1,"IMPULSE MERCHANDISE",115
42,8669,"Saturday",3338320027,1,"PRODUCE",3601
42,8669,"Saturday",7278504298,1,"BEAUTY",3300
42,8669,"Saturday",489448300018,1,"ACCESSORIES",3131
42,8669,"Saturday",68113104849,1,"BEAUTY",3907
42,8669,"Saturday",489448300016,1,"ACCESSORIES",3131
42,8669,"Saturday",68113103743,1,"COOK AND DINE",370
42,8669,"Saturday",5210002744,1,"GROCERY DRY GOODS",4252
9,8671,"Saturday",61423903752,1,"TOYS",5410
9,8671,"Saturday",6700852254,1,"CELEBRATION",787
9,8672,"Saturday",88882301300,1,"MENS WEAR",2562
9,8672,"Saturday",75481909954,1,"MENS WEAR",1727
34,8677,"Saturday",7341001355,1,"COMM BREAD",3761
34,8677,"Saturday",68113118395,1,"PHARMACY OTC",1352
34,8677,"Saturday",85189300116,1,"PETS AND SUPPLIES",2508
34,8677,"Saturday",20835200000,1,"SERVICE DELI",6804
34,8677,"Saturday",68113105899,1,"PETS AND SUPPLIES",203
34,8677,"Saturday",71514172928,1,"DAIRY",9020
3,8678,"Saturday",60538812237,1,"FINANCIAL SERVICES",277
3,8678,"Saturday",60538812236,1,"FINANCIAL SERVICES",278
40,8679,"Saturday",2840042158,3,"DSD GROCERY",9256
40,8679,"Saturday",1714588680,1,"IMPULSE MERCHANDISE",8904
40,8679,"Saturday",1410007187,1,"COMM BREAD",3704
40,8679,"Saturday",4812127642,1,"COMM BREAD",3720
40,8679,"Saturday",4111601118,1,"IMPULSE MERCHANDISE",110
40,8679,"Saturday",7225000376,1,"COMM BREAD",3720
40,8679,"Saturday",7874202038,1,"DSD GROCERY",3563
40,8679,"Saturday",72432886057,2,"OFFICE SUPPLIES",3620
40,8679,"Saturday",7874222953,4,"DSD GROCERY",4636
40,8679,"Saturday",2430003190,1,"GROCERY DRY GOODS",3601
40,8679,"Saturday",72432886002,1,"OFFICE SUPPLIES",3630
40,8679,"Saturday",78533177820,2,"PRE PACKED DELI",7503
40,8679,"Saturday",4178900121,1,"GROCERY DRY GOODS",3120
40,8679,"Saturday",2700039014,3,"GROCERY DRY GOODS",2404
40,8679,"Saturday",2700085250,4,"GROCERY DRY GOODS",2404
40,8679,"Saturday",7040400116,1,"GROCERY DRY GOODS",4404
40,8679,"Saturday",20108700000,1,"SERVICE DELI",8014
40,8679,"Saturday",5100002526,1,"GROCERY DRY GOODS",3005
40,8679,"Saturday",80521990220,3,"IMPULSE MERCHANDISE",302
999,8681,"Saturday",,-1,"NULL",
7,8682,"Saturday",20835100000,1,"SERVICE DELI",6802
7,8682,"Saturday",20883600000,1,"SERVICE DELI",6030
40,8683,"Saturday",4827,1,"PRODUCE",4160
40,8683,"Saturday",7566910672,4,"GROCERY DRY GOODS",2708
40,8683,"Saturday",7874206491,1,"GROCERY DRY GOODS",2831
40,8683,"Saturday",7874242778,1,"GROCERY DRY GOODS",4404
40,8683,"Saturday",4051,1,"PRODUCE",5701
40,8683,"Saturday",2529300169,1,"DSD GROCERY",4625
40,8683,"Saturday",5100020388,4,"GROCERY DRY GOODS",3102
40,8683,"Saturday",2529300170,1,"DSD GROCERY",4625
40,8683,"Saturday",84873700341,1,"GROCERY DRY GOODS",2763
40,8683,"Saturday",61035209351,1,"HOUSEHOLD CHEMICALS/SUPP",55
40,8683,"Saturday",2898997948,1,"FROZEN FOODS",4128
40,8683,"Saturday",5000064249,1,"GROCERY DRY GOODS",3306
40,8683,"Saturday",7874209218,1,"GROCERY DRY GOODS",2831
40,8683,"Saturday",7874209201,1,"HOUSEHOLD CHEMICALS/SUPP",56
40,8683,"Saturday",7874209295,1,"DSD GROCERY",3562
40,8683,"Saturday",3107,1,"PRODUCE",103
40,8683,"Saturday",8000050527,4,"GROCERY DRY GOODS",2906
40,8683,"Saturday",1370083546,1,"HOUSEHOLD PAPER GOODS",209
40,8683,"Saturday",3890002900,3,"GROCERY DRY GOODS",2764
40,8683,"Saturday",8660000020,4,"GROCERY DRY GOODS",2901
40,8683,"Saturday",4159,1,"PRODUCE",4038
40,8683,"Saturday",7874231326,1,"GROCERY DRY GOODS",2763
40,8683,"Saturday",3000001320,1,"GROCERY DRY GOODS",3556
40,8683,"Saturday",7874236959,3,"GROCERY DRY GOODS",2755
40,8683,"Saturday",3338366001,3,"PRODUCE",7703
40,8683,"Saturday",4300079475,1,"GROCERY DRY GOODS",3304
40,8683,"Saturday",7874202022,1,"GROCERY DRY GOODS",2831
40,8683,"Saturday",3940001883,2,"GROCERY DRY GOODS",2837
40,8683,"Saturday",2900007345,1,"DSD GROCERY",3560
40,8683,"Saturday",7874207496,1,"GROCERY DRY GOODS",3506
40,8683,"Saturday",7874236711,2,"GROCERY DRY GOODS",3557
40,8683,"Saturday",3500005364,1,"HOUSEHOLD CHEMICALS/SUPP",6510
999,8684,"Saturday",68113174202,1,"FINANCIAL SERVICES",0
7,8688,"Saturday",7874235188,1,"DAIRY",1508
7,8688,"Saturday",7225004319,2,"COMM BREAD",3702
7,8690,"Saturday",20108700000,2,"SERVICE DELI",8014
39,8691,"Saturday",3700089131,1,"HOUSEHOLD CHEMICALS/SUPP",511
39,8691,"Saturday",1114042400,1,"GROCERY DRY GOODS",3033
39,8691,"Saturday",4650074540,1,"HOUSEHOLD CHEMICALS/SUPP",8910
39,8691,"Saturday",7756725427,1,"FROZEN FOODS",1853
39,8691,"Saturday",2100065320,1,"GROCERY DRY GOODS",3800
39,8691,"Saturday",74816291547,1,"FROZEN FOODS",2009
39,8691,"Saturday",8768400099,1,"DSD GROCERY",4624
39,8691,"Saturday",3500039014,1,"HOUSEHOLD CHEMICALS/SUPP",2070
44,8692,"Saturday",4282334082,1,"CELEBRATION",6
44,8692,"Saturday",4282338805,1,"CELEBRATION",6
44,8692,"Saturday",64541698698,1,"CELEBRATION",1805
44,8692,"Saturday",68113100704,1,"PRODUCE",7043
44,8692,"Saturday",2236759950,1,"PAINT AND ACCESSORIES",18
44,8692,"Saturday",31015883057,1,"PERSONAL CARE",205
44,8692,"Saturday",38137001326,1,"PERSONAL CARE",2
44,8692,"Saturday",7112195983,1,"LAWN AND GARDEN",4805
44,8692,"Saturday",60538856321,1,"BEAUTY",4541
44,8692,"Saturday",3501189358,1,"TOYS",6220
44,8692,"Saturday",7940025730,1,"PERSONAL CARE",5
44,8692,"Saturday",7314948809,1,"HOME MANAGEMENT",8905
44,8692,"Saturday",6233893790,1,"HOUSEHOLD CHEMICALS/SUPP",8945
44,8692,"Saturday",4110000484,1,"BEAUTY",6060
44,8692,"Saturday",2279691431,1,"PERSONAL CARE",5039
44,8692,"Saturday",4282335545,1,"CELEBRATION",6
44,8692,"Saturday",8686114112,1,"LAWN AND GARDEN",4807
44,8692,"Saturday",3208591190,1,"LAWN AND GARDEN",744
44,8692,"Saturday",4282334055,1,"CELEBRATION",6
18,8694,"Saturday",2200001584,2,"IMPULSE MERCHANDISE",135
18,8694,"Saturday",4000042431,1,"IMPULSE MERCHANDISE",100
18,8694,"Saturday",2166406721,1,"TOYS",1407
999,8697,"Saturday",68113178251,1,"FINANCIAL SERVICES",281
999,8697,"Saturday",68113178252,1,"FINANCIAL SERVICES",280
32,8699,"Saturday",60308421513,1,"PERSONAL CARE",5038
32,8699,"Saturday",66408104504,1,"PRODUCE",902
32,8699,"Saturday",4856406700,1,"COMM BREAD",3731
32,8699,"Saturday",7874202247,1,"INFANT CONSUMABLE HARDLINES",717
32,8699,"Saturday",60308433576,1,"PERSONAL CARE",5024
22,8700,"Saturday",84522601256,1,"ELECTRONICS",3666
3,8704,"Saturday",68113163353,1,"FINANCIAL SERVICES",277
3,8704,"Saturday",68113163352,1,"FINANCIAL SERVICES",278
39,8709,"Saturday",70595405052,1,"WIRELESS",25
39,8709,"Saturday",7874212310,1,"MEAT - FRESH & FROZEN",6087
39,8709,"Saturday",22004400000,1,"MEAT - FRESH & FROZEN",4150
39,8709,"Saturday",4900001938,1,"DSD GROCERY",9550
39,8709,"Saturday",68113173208,1,"PHARMACY OTC",1542
39,8709,"Saturday",7192414996,1,"AUTOMOTIVE",3004
39,8709,"Saturday",2700050009,1,"GROCERY DRY GOODS",2411
39,8709,"Saturday",910002607,1,"AUTOMOTIVE",1007
39,8709,"Saturday",7874235141,1,"DSD GROCERY",4102
39,8709,"Saturday",7680828098,1,"GROCERY DRY GOODS",3940
39,8709,"Saturday",7874235322,1,"GROCERY DRY GOODS",4601
39,8709,"Saturday",8768400107,1,"DSD GROCERY",4624
39,8709,"Saturday",7778201456,1,"MEAT - FRESH & FROZEN",6301
39,8709,"Saturday",9518883000,3,"DSD GROCERY",4644
5,8710,"Saturday",4110070603,2,"BEAUTY",6080
5,8710,"Saturday",5113199760,1,"PHARMACY OTC",3516
5,8710,"Saturday",30766074655,1,"PHARMACY OTC",2102
5,8710,"Saturday",4900004086,2,"DSD GROCERY",9546
5,8710,"Saturday",30766074650,1,"PHARMACY OTC",2102
5,8710,"Saturday",32586653647,1,"PHARMACY OTC",2015
5,8710,"Saturday",7965604496,1,"BEAUTY",6080
5,8710,"Saturday",68113102251,1,"PHARMACY OTC",2154
5,8710,"Saturday",68113102704,1,"PHARMACY OTC",1352
5,8710,"Saturday",68113110679,1,"PHARMACY OTC",2400
8,8712,"Saturday",2685112029,1,"PETS AND SUPPLIES",8655
8,8716,"Saturday",7874235188,1,"DAIRY",1508
8,8716,"Saturday",7874235327,1,"DAIRY",7958
39,8717,"Saturday",7225004319,1,"COMM BREAD",3702
39,8717,"Saturday",7874298690,1,"BAKERY",5024
39,8717,"Saturday",7172572750,1,"PRODUCE",220
39,8717,"Saturday",7940006792,1,"PERSONAL CARE",5280
39,8717,"Saturday",8265750080,1,"DSD GROCERY",9203
39,8717,"Saturday",7874235332,1,"GROCERY DRY GOODS",3306
39,8717,"Saturday",4740012602,1,"PERSONAL CARE",1403
39,8717,"Saturday",4312,1,"PRODUCE",5703
39,8717,"Saturday",3112,1,"PRODUCE",5812
39,8717,"Saturday",7874299007,1,"BAKERY",5026
39,8717,"Saturday",4626,1,"PRODUCE",4454
39,8717,"Saturday",5200013285,1,"DSD GROCERY",4607
